Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance,Half-time Home Goals,Half-time Away Goals,Referee,Assistant 1,Assistant 2,RoundID,MatchID,Home Team Initials,Away Team Initials,match_result,home_rank,away_rank,rank_diff,Unnamed: 0,group,rank,team,matches_played,wins,draws,losses,goals_scored,goals_against,goal_difference,points,expected_goal_scored,exp_goal_conceded,exp_goal_difference,exp_goal_difference_per_90,Unnamed: 0_away,group_away,rank_away,team_away,matches_played_away,wins_away,draws_away,losses_away,goals_scored_away,goals_against_away,goal_difference_away,points_away,expected_goal_scored_away,exp_goal_conceded_away,exp_goal_difference_away,exp_goal_difference_per_90_away,xg_diff,goals_scored_diff,goal_difference_diff,wins_diff,exp_goal_conceded_diff,Unnamed: 0_home,group_home,rank_home,team_home,matches_played_home,wins_home,draws_home,losses_home,goals_scored_home,goals_against_home,goal_difference_home,points_home,expected_goal_scored_home,exp_goal_conceded_home,exp_goal_difference_home,exp_goal_difference_per_90_home
2002.0,2002-06-18 15:30:00,Round of 16,Miyagi Stadium,Rifu ,Japan,0.0,1.0,Turkey, ,45666.0,0.0,1.0,COLLINA Pierluigi (ITA),WIERZBOWSKI Maciej (POL),SMITH Paul (NZL),43950200.0,43950055.0,JPN,TUR,Away Win,32.0,22.0,10.0,16.0,5.0,1.0,Japan,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,3.8,4.2,-0.4,-0.14,,,,,,,,,,,,,,,,,,,,,,16.0,5.0,1.0,Japan,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,3.8,4.2,-0.4,-0.14
2002.0,2002-06-18 20:30:00,Round of 16,Daejeon World Cup Stadium,Daejeon ,Korea Republic,2.0,1.0,Italy,Win on Golden Goal ,38588.0,0.0,0.0,MORENO Byron (ECU),RATTALINO Jorge (ARG),SZEKELY Ferenc (HUN),43950200.0,43950056.0,KOR,ITA,Home Win,40.0,6.0,34.0,29.0,8.0,2.0,Korea Republic,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,4.1,3.5,0.6,0.19,,,,,,,,,,,,,,,,,,,,,,29.0,8.0,2.0,Korea Republic,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,4.1,3.5,0.6,0.19
2002.0,2002-06-21 15:30:00,Quarter-finals,Shizuoka Stadium Ecopa,Shizuoka ,England,1.0,2.0,Brazil, ,47436.0,1.0,1.0,RAMOS RIZO Felipe (MEX),VERGARA Hector (CAN),SAEED Mohamed (MDV),43950300.0,43950057.0,ENG,BRA,Away Win,12.0,2.0,10.0,4.0,2.0,1.0,England,3.0,2.0,1.0,0.0,9.0,2.0,7.0,7.0,5.2,2.3,2.9,0.97,24.0,7.0,1.0,Brazil,3.0,2.0,0.0,1.0,3.0,1.0,2.0,6.0,5.9,0.9,4.9,1.65,-0.7000000000000002,6.0,5.0,0.0,1.4,4.0,2.0,1.0,England,3.0,2.0,1.0,0.0,9.0,2.0,7.0,7.0,5.2,2.3,2.9,0.97
2002.0,2002-06-21 20:30:00,Quarter-finals,Munsu Football Stadium,Ulsan ,Germany,1.0,0.0,USA, ,37337.0,1.0,0.0,DALLAS Hugh (SCO),SHARP Philip (ENG),ALTRAIFI Ali (KSA),43950300.0,43950058.0,GER,USA,Home Win,11.0,13.0,-2.0,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22,,,,,,,,,,,,,,,,,,,,,,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22
2002.0,2002-06-22 20:30:00,Quarter-finals,Osaka Nagai Stadium,Osaka ,Senegal,0.0,1.0,Turkey,Win on Golden Goal ,44233.0,0.0,0.0,RUIZ Oscar (COL),RATTALINO Jorge (ARG),GIACOMUZZI Miguel (PAR),43950300.0,43950060.0,SEN,TUR,Away Win,42.0,22.0,20.0,1.0,1.0,2.0,Senegal,3.0,2.0,0.0,1.0,5.0,4.0,1.0,6.0,3.8,2.5,1.3,0.43,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,Senegal,3.0,2.0,0.0,1.0,5.0,4.0,1.0,6.0,3.8,2.5,1.3,0.43
2002.0,2002-06-22 15:30:00,Quarter-finals,Gwangju World Cup Stadium,Gwangju ,Spain,0.0,0.0,Korea Republic,Korea Republic win on penalties (3 - 5) ,42114.0,0.0,0.0,EL GHANDOUR Gamal (EGY),TOMUSANGE Ali (UGA),RAGOONATH Michael (TRI),43950300.0,43950059.0,ESP,KOR,Draw,8.0,40.0,-32.0,17.0,5.0,2.0,Spain,3.0,1.0,1.0,1.0,9.0,3.0,6.0,4.0,5.2,2.7,2.5,0.82,29.0,8.0,2.0,Korea Republic,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,4.1,3.5,0.6,0.19,1.1000000000000005,5.0,6.0,0.0,-0.7999999999999998,17.0,5.0,2.0,Spain,3.0,1.0,1.0,1.0,9.0,3.0,6.0,4.0,5.2,2.7,2.5,0.82
2002.0,2002-06-25 20:30:00,Semi-finals,Seoul World Cup Stadium,Seoul ,Germany,1.0,0.0,Korea Republic, ,65256.0,0.0,0.0,MEIER Urs (SUI),ARNAULT Frederic (FRA),AMLER Evzen (CZE),43950400.0,43950061.0,GER,KOR,Home Win,11.0,40.0,-29.0,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22,29.0,8.0,2.0,Korea Republic,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,4.1,3.5,0.6,0.19,6.0,2.0,1.0,0.0,-0.10000000000000009,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22
2002.0,2002-06-26 20:30:00,Semi-finals,Saitama Stadium 2002,Saitama ,Brazil,1.0,0.0,Turkey, ,61058.0,0.0,0.0,NIELSEN Kim Milton (DEN),WIERZBOWSKI Maciej (POL),SRAMKA Igor (SVK),43950400.0,43950062.0,BRA,TUR,Home Win,2.0,22.0,-20.0,24.0,7.0,1.0,Brazil,3.0,2.0,0.0,1.0,3.0,1.0,2.0,6.0,5.9,0.9,4.9,1.65,,,,,,,,,,,,,,,,,,,,,,24.0,7.0,1.0,Brazil,3.0,2.0,0.0,1.0,3.0,1.0,2.0,6.0,5.9,0.9,4.9,1.65
2002.0,2002-06-29 20:00:00,Third place,Daegu World Cup Stadium,Daegu ,Korea Republic,2.0,3.0,Turkey, ,63483.0,1.0,3.0,MANE Saad (KUW),ALTRAIFI Ali (KSA),VERGARA Hector (CAN),43950500.0,43950063.0,KOR,TUR,Away Win,40.0,22.0,18.0,29.0,8.0,2.0,Korea Republic,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,4.1,3.5,0.6,0.19,,,,,,,,,,,,,,,,,,,,,,29.0,8.0,2.0,Korea Republic,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,4.1,3.5,0.6,0.19
2002.0,2002-06-30 20:00:00,Final,International Stadium Yokohama,Yokohama ,Germany,0.0,2.0,Brazil, ,69029.0,0.0,0.0,COLLINA Pierluigi (ITA),LINDBERG Leif (SWE),SHARP Philip (ENG),43950600.0,43950064.0,GER,BRA,Away Win,11.0,2.0,9.0,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22,24.0,7.0,1.0,Brazil,3.0,2.0,0.0,1.0,3.0,1.0,2.0,6.0,5.9,0.9,4.9,1.65,4.199999999999999,3.0,-1.0,-1.0,2.5,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22
2006.0,2006-06-09 18:00:00,Group A,"FIFA World Cup Stadium, Munich",Munich ,Germany,4.0,2.0,Costa Rica, ,66000.0,2.0,1.0,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG),97410100.0,97410001.0,GER,CRC,Home Win,19.0,26.0,-7.0,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22,19.0,5.0,4.0,Costa Rica,3.0,1.0,0.0,2.0,3.0,11.0,-8.0,3.0,1.4,10.1,-8.7,-2.9,8.7,3.0,9.0,0.0,-6.699999999999999,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22
2006.0,2006-06-09 21:00:00,Group A,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Poland,0.0,2.0,Ecuador, ,52000.0,0.0,1.0,KAMIKAWA Toru (JPN),HIROSHIMA Yoshikazu (JPN),KIM Dae Young (KOR),97410100.0,97410002.0,POL,ECU,Away Win,29.0,39.0,-10.0,9.0,3.0,2.0,Poland,3.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,2.8,5.9,-3.1,-1.04,2.0,1.0,3.0,Ecuador,3.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,3.7,2.6,1.2,0.39,-0.9000000000000004,-2.0,-1.0,0.0,3.3000000000000003,9.0,3.0,2.0,Poland,3.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,2.8,5.9,-3.1,-1.04
2006.0,2006-06-10 15:00:00,Group B,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,England,1.0,0.0,Paraguay, ,48000.0,1.0,0.0,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),LEAL Leonel (CRC),97410100.0,97410003.0,ENG,PAR,Home Win,10.0,33.0,-23.0,4.0,2.0,1.0,England,3.0,2.0,1.0,0.0,9.0,2.0,7.0,7.0,5.2,2.3,2.9,0.97,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,England,3.0,2.0,1.0,0.0,9.0,2.0,7.0,7.0,5.2,2.3,2.9,0.97
2006.0,2006-06-10 18:00:00,Group B,"FIFA World Cup Stadium, Dortmund",Dortmund ,"rn"">Trinidad and Tobago",0.0,0.0,Sweden, ,62959.0,0.0,0.0,MAIDIN Shamsul (SIN),PERMPANICH Prachya (THA),GHULOUM Eisa (UAE),97410100.0,97410004.0,TRI,SWE,Draw,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006.0,2006-06-10 21:00:00,Group C,"FIFA World Cup Stadium, Hamburg",Hamburg ,Argentina,2.0,1.0,C�te d'Ivoire, ,49480.0,2.0,0.0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL),97410100.0,97410005.0,ARG,CIV,Home Win,9.0,,,8.0,3.0,1.0,Argentina,3.0,2.0,0.0,1.0,5.0,2.0,3.0,6.0,6.0,0.7,5.2,1.74,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,1.0,Argentina,3.0,2.0,0.0,1.0,5.0,2.0,3.0,6.0,6.0,0.7,5.2,1.74
2006.0,2006-06-11 15:00:00,Group C,Zentralstadion,Leipzig ,"rn"">Serbia and Montenegro",0.0,1.0,Netherlands, ,43000.0,0.0,1.0,MERK Markus (GER),SCHRAER Christian (GER),SALVER Jan-Hendrik (GER),97410100.0,97410006.0,SCG,NED,Away Win,,3.0,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,Netherlands,3.0,2.0,1.0,0.0,5.0,1.0,4.0,7.0,2.4,2.7,-0.3,-0.11,,,,,,,,,,,,,,,,,,,,,
2006.0,2006-06-11 18:00:00,Group D,Franken-Stadion,Nuremberg ,Mexico,3.0,1.0,Iran, ,41000.0,1.0,1.0,ROSETTI Roberto (ITA),COPELLI Cristiano (ITA),STAGNOLI Alessandro (ITA),97410100.0,97410007.0,MEX,IRN,Home Win,4.0,,,10.0,3.0,3.0,Mexico,3.0,1.0,1.0,1.0,2.0,3.0,-1.0,4.0,3.3,2.4,0.9,0.3,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,3.0,Mexico,3.0,1.0,1.0,1.0,2.0,3.0,-1.0,4.0,3.3,2.4,0.9,0.3
2006.0,2006-06-11 21:00:00,Group D,"FIFA World Cup Stadium, Cologne",Cologne ,Angola,0.0,1.0,Portugal, ,45000.0,0.0,1.0,LARRIONDA Jorge (URU),RIAL Walter (URU),FANDINO Pablo (URU),97410100.0,97410008.0,ANG,POR,Away Win,57.0,7.0,50.0,,,,,,,,,,,,,,,,,28.0,8.0,1.0,Portugal,3.0,2.0,0.0,1.0,6.0,4.0,2.0,6.0,4.6,3.9,0.7,0.24,,,,,,,,,,,,,,,,,,,,,
2006.0,2006-06-12 15:00:00,Group F,Fritz-Walter-Stadion,Kaiserslautern ,Australia,3.0,1.0,Japan, ,46000.0,0.0,1.0,ABD EL FATAH Essam (EGY),DANTE Dramane (MLI),NDOYE Mamadou (SEN),97410100.0,97410012.0,AUS,JPN,Home Win,42.0,18.0,24.0,13.0,4.0,2.0,Australia,3.0,2.0,0.0,1.0,3.0,4.0,-1.0,6.0,1.7,5.6,-3.9,-1.29,16.0,5.0,1.0,Japan,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,3.8,4.2,-0.4,-0.14,-2.0999999999999996,-1.0,-2.0,0.0,1.3999999999999995,13.0,4.0,2.0,Australia,3.0,2.0,0.0,1.0,3.0,4.0,-1.0,6.0,1.7,5.6,-3.9,-1.29
2006.0,2006-06-12 18:00:00,Group E,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,USA,0.0,3.0,Czech Republic, ,52000.0,0.0,2.0,AMARILLA Carlos (PAR),ANDINO Amelio (PAR),BERNAL Manuel (PAR),97410100.0,97410010.0,USA,CZE,Away Win,5.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006.0,2006-06-12 21:00:00,Group E,"FIFA World Cup Stadium, Hanover",Hanover ,Italy,2.0,0.0,Ghana, ,43000.0,1.0,0.0,SIMON Carlos (BRA),TAVARES Aristeu (BRA),CORONA Ednilson (BRA),97410100.0,97410009.0,ITA,GHA,Home Win,13.0,48.0,-35.0,,,,,,,,,,,,,,,,,31.0,8.0,4.0,Ghana,3.0,1.0,0.0,2.0,5.0,7.0,-2.0,3.0,4.1,5.6,-1.4,-0.48,,,,,,,,,,,,,,,,,,,,,
2006.0,2006-06-13 15:00:00,Group G,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Korea Republic,2.0,1.0,Togo, ,48000.0,0.0,1.0,POLL Graham (ENG),SHARP Philip (ENG),TURNER Glenn (ENG),97410100.0,97410014.0,KOR,TOG,Home Win,29.0,61.0,-32.0,29.0,8.0,2.0,Korea Republic,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,4.1,3.5,0.6,0.19,,,,,,,,,,,,,,,,,,,,,,29.0,8.0,2.0,Korea Republic,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,4.1,3.5,0.6,0.19
2006.0,2006-06-13 18:00:00,Group G,Gottlieb-Daimler-Stadion,Stuttgart ,France,0.0,0.0,Switzerland, ,52000.0,0.0,0.0,IVANOV Valentin (RUS),GOLUBEV Nikolai (RUS),VOLNIN Evgueni (RUS),97410100.0,97410013.0,FRA,SUI,Draw,8.0,35.0,-27.0,12.0,4.0,1.0,France,3.0,2.0,0.0,1.0,6.0,3.0,3.0,6.0,7.2,1.6,5.5,1.85,25.0,7.0,2.0,Switzerland,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,4.4,3.1,1.4,0.45,2.8,2.0,2.0,0.0,-1.5,12.0,4.0,1.0,France,3.0,2.0,0.0,1.0,6.0,3.0,3.0,6.0,7.2,1.6,5.5,1.85
2006.0,2006-06-13 21:00:00,Group F,Olympiastadion,Berlin ,Brazil,1.0,0.0,Croatia, ,72000.0,1.0,0.0,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN),97410100.0,97410011.0,BRA,CRO,Home Win,1.0,23.0,-22.0,24.0,7.0,1.0,Brazil,3.0,2.0,0.0,1.0,3.0,1.0,2.0,6.0,5.9,0.9,4.9,1.65,21.0,6.0,2.0,Croatia,3.0,1.0,2.0,0.0,4.0,1.0,3.0,5.0,3.8,3.8,0.0,-0.01,2.1000000000000005,-1.0,-1.0,1.0,-2.9,24.0,7.0,1.0,Brazil,3.0,2.0,0.0,1.0,3.0,1.0,2.0,6.0,5.9,0.9,4.9,1.65
2006.0,2006-06-14 15:00:00,Group H,Zentralstadion,Leipzig ,Spain,4.0,0.0,Ukraine, ,43000.0,2.0,0.0,BUSACCA Massimo (SUI),BURAGINA Francesco (SUI),ARNET Matthias (SUI),97410100.0,97410015.0,ESP,UKR,Home Win,5.0,45.0,-40.0,17.0,5.0,2.0,Spain,3.0,1.0,1.0,1.0,9.0,3.0,6.0,4.0,5.2,2.7,2.5,0.82,,,,,,,,,,,,,,,,,,,,,,17.0,5.0,2.0,Spain,3.0,1.0,1.0,1.0,9.0,3.0,6.0,4.0,5.2,2.7,2.5,0.82
2006.0,2006-06-14 18:00:00,Group H,"FIFA World Cup Stadium, Munich",Munich ,Tunisia,2.0,2.0,Saudi Arabia, ,66000.0,1.0,0.0,SHIELD Mark (AUS),GIBSON Nathan (AUS),WILSON Ben (AUS),97410100.0,97410016.0,TUN,KSA,Draw,21.0,34.0,-13.0,14.0,4.0,3.0,Tunisia,3.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2.3,2.8,-0.5,-0.17,11.0,3.0,4.0,Saudi Arabia,3.0,1.0,0.0,2.0,3.0,5.0,-2.0,3.0,3.0,6.0,-3.0,-1.01,-0.7000000000000002,-2.0,2.0,0.0,-3.2,14.0,4.0,3.0,Tunisia,3.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2.3,2.8,-0.5,-0.17
2006.0,2006-06-14 21:00:00,Group A,"FIFA World Cup Stadium, Dortmund",Dortmund ,Germany,1.0,0.0,Poland, ,65000.0,0.0,0.0,MEDINA CANTALEJO Luis (ESP),GIRALDEZ CARRASCO Victoriano (ESP),MEDINA HERNANDEZ Pedro (ESP),97410100.0,97410017.0,GER,POL,Home Win,19.0,29.0,-10.0,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22,9.0,3.0,2.0,Poland,3.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,2.8,5.9,-3.1,-1.04,7.3,4.0,1.0,0.0,-2.5000000000000004,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22
2006.0,2006-06-15 15:00:00,Group A,"FIFA World Cup Stadium, Hamburg",Hamburg ,Ecuador,3.0,0.0,Costa Rica, ,50000.0,1.0,0.0,CODJIA Coffi (BEN),NTAGUNGIRA Celestin (RWA),ADERODJOU Aboudou (BEN),97410100.0,97410018.0,ECU,CRC,Home Win,39.0,26.0,13.0,2.0,1.0,3.0,Ecuador,3.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,3.7,2.6,1.2,0.39,19.0,5.0,4.0,Costa Rica,3.0,1.0,0.0,2.0,3.0,11.0,-8.0,3.0,1.4,10.1,-8.7,-2.9,2.3000000000000003,1.0,9.0,0.0,-7.5,2.0,1.0,3.0,Ecuador,3.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,3.7,2.6,1.2,0.39
2006.0,2006-06-15 18:00:00,Group B,Franken-Stadion,Nuremberg ,England,2.0,0.0,"rn"">Trinidad and Tobago", ,41000.0,0.0,0.0,KAMIKAWA Toru (JPN),HIROSHIMA Yoshikazu (JPN),KIM Dae Young (KOR),97410100.0,97410019.0,ENG,TRI,Home Win,10.0,,,4.0,2.0,1.0,England,3.0,2.0,1.0,0.0,9.0,2.0,7.0,7.0,5.2,2.3,2.9,0.97,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,England,3.0,2.0,1.0,0.0,9.0,2.0,7.0,7.0,5.2,2.3,2.9,0.97
2006.0,2006-06-15 21:00:00,Group B,Olympiastadion,Berlin ,Sweden,1.0,0.0,Paraguay, ,72000.0,0.0,0.0,MICHEL Lubos (SVK),Roman SLYSKO (SVK),BALKO Martin (SVK),97410100.0,97410020.0,SWE,PAR,Home Win,16.0,33.0,-17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006.0,2006-06-16 15:00:00,Group C,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Argentina,6.0,0.0,"rn"">Serbia and Montenegro", ,52000.0,3.0,0.0,ROSETTI Roberto (ITA),COPELLI Cristiano (ITA),STAGNOLI Alessandro (ITA),97410100.0,97410021.0,ARG,SCG,Home Win,9.0,,,8.0,3.0,1.0,Argentina,3.0,2.0,0.0,1.0,5.0,2.0,3.0,6.0,6.0,0.7,5.2,1.74,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,1.0,Argentina,3.0,2.0,0.0,1.0,5.0,2.0,3.0,6.0,6.0,0.7,5.2,1.74
2006.0,2006-06-16 18:00:00,Group C,Gottlieb-Daimler-Stadion,Stuttgart ,Netherlands,2.0,1.0,C�te d'Ivoire, ,52000.0,2.0,1.0,RUIZ Oscar (COL),TAMAYO Fernando (ECU),NAVIA Jose (COL),97410100.0,97410022.0,NED,CIV,Home Win,3.0,,,0.0,1.0,1.0,Netherlands,3.0,2.0,1.0,0.0,5.0,1.0,4.0,7.0,2.4,2.7,-0.3,-0.11,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,Netherlands,3.0,2.0,1.0,0.0,5.0,1.0,4.0,7.0,2.4,2.7,-0.3,-0.11
2006.0,2006-06-16 21:00:00,Group D,"FIFA World Cup Stadium, Hanover",Hanover ,Mexico,0.0,0.0,Angola, ,43000.0,0.0,0.0,MAIDIN Shamsul (SIN),PERMPANICH Prachya (THA),GHULOUM Eisa (UAE),97410100.0,97410023.0,MEX,ANG,Draw,4.0,57.0,-53.0,10.0,3.0,3.0,Mexico,3.0,1.0,1.0,1.0,2.0,3.0,-1.0,4.0,3.3,2.4,0.9,0.3,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,3.0,Mexico,3.0,1.0,1.0,1.0,2.0,3.0,-1.0,4.0,3.3,2.4,0.9,0.3
2006.0,2006-06-17 15:00:00,Group D,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Portugal,2.0,0.0,IR Iran, ,48000.0,0.0,0.0,POULAT Eric (FRA),DAGORNE Lionel (FRA),TEXIER Vincent (FRA),97410100.0,97410024.0,POR,IRN,Home Win,7.0,23.0,-16.0,28.0,8.0,1.0,Portugal,3.0,2.0,0.0,1.0,6.0,4.0,2.0,6.0,4.6,3.9,0.7,0.24,6.0,2.0,3.0,IR Iran,3.0,1.0,0.0,2.0,4.0,7.0,-3.0,3.0,3.2,4.2,-0.9,-0.32,1.3999999999999995,2.0,5.0,1.0,-0.30000000000000027,28.0,8.0,1.0,Portugal,3.0,2.0,0.0,1.0,6.0,4.0,2.0,6.0,4.6,3.9,0.7,0.24
2006.0,2006-06-17 18:00:00,Group E,"FIFA World Cup Stadium, Cologne",Cologne ,Czech Republic,0.0,2.0,Ghana, ,45000.0,0.0,1.0,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG),97410100.0,97410026.0,CZE,GHA,Away Win,2.0,48.0,-46.0,,,,,,,,,,,,,,,,,31.0,8.0,4.0,Ghana,3.0,1.0,0.0,2.0,5.0,7.0,-2.0,3.0,4.1,5.6,-1.4,-0.48,,,,,,,,,,,,,,,,,,,,,
2006.0,2006-06-17 21:00:00,Group E,Fritz-Walter-Stadion,Kaiserslautern ,Italy,1.0,1.0,USA, ,46000.0,1.0,1.0,LARRIONDA Jorge (URU),RIAL Walter (URU),FANDINO Pablo (URU),97410100.0,97410025.0,ITA,USA,Draw,13.0,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006.0,2006-06-18 15:00:00,Group F,Franken-Stadion,Nuremberg ,Japan,0.0,0.0,Croatia, ,41000.0,0.0,0.0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL),97410100.0,97410028.0,JPN,CRO,Draw,18.0,23.0,-5.0,16.0,5.0,1.0,Japan,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,3.8,4.2,-0.4,-0.14,21.0,6.0,2.0,Croatia,3.0,1.0,2.0,0.0,4.0,1.0,3.0,5.0,3.8,3.8,0.0,-0.01,0.0,0.0,-2.0,1.0,0.40000000000000036,16.0,5.0,1.0,Japan,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,3.8,4.2,-0.4,-0.14
2006.0,2006-06-18 18:00:00,Group F,"FIFA World Cup Stadium, Munich",Munich ,Brazil,2.0,0.0,Australia, ,66000.0,0.0,0.0,MERK Markus (GER),SCHRAER Christian (GER),SALVER Jan-Hendrik (GER),97410100.0,97410027.0,BRA,AUS,Home Win,1.0,42.0,-41.0,24.0,7.0,1.0,Brazil,3.0,2.0,0.0,1.0,3.0,1.0,2.0,6.0,5.9,0.9,4.9,1.65,13.0,4.0,2.0,Australia,3.0,2.0,0.0,1.0,3.0,4.0,-1.0,6.0,1.7,5.6,-3.9,-1.29,4.2,0.0,3.0,0.0,-4.699999999999999,24.0,7.0,1.0,Brazil,3.0,2.0,0.0,1.0,3.0,1.0,2.0,6.0,5.9,0.9,4.9,1.65
2006.0,2006-06-18 21:00:00,Group G,Zentralstadion,Leipzig ,France,1.0,1.0,Korea Republic, ,43000.0,1.0,0.0,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN),97410100.0,97410029.0,FRA,KOR,Draw,8.0,29.0,-21.0,12.0,4.0,1.0,France,3.0,2.0,0.0,1.0,6.0,3.0,3.0,6.0,7.2,1.6,5.5,1.85,29.0,8.0,2.0,Korea Republic,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,4.1,3.5,0.6,0.19,3.1000000000000005,2.0,3.0,1.0,-1.9,12.0,4.0,1.0,France,3.0,2.0,0.0,1.0,6.0,3.0,3.0,6.0,7.2,1.6,5.5,1.85
2006.0,2006-06-19 15:00:00,Group G,"FIFA World Cup Stadium, Dortmund",Dortmund ,Togo,0.0,2.0,Switzerland, ,65000.0,0.0,1.0,AMARILLA Carlos (PAR),ANDINO Amelio (PAR),BERNAL Manuel (PAR),97410100.0,97410030.0,TOG,SUI,Away Win,61.0,35.0,26.0,,,,,,,,,,,,,,,,,25.0,7.0,2.0,Switzerland,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,4.4,3.1,1.4,0.45,,,,,,,,,,,,,,,,,,,,,
2006.0,2006-06-19 18:00:00,Group H,"FIFA World Cup Stadium, Hamburg",Hamburg ,Saudi Arabia,0.0,4.0,Ukraine, ,50000.0,0.0,2.0,POLL Graham (ENG),SHARP Philip (ENG),TURNER Glenn (ENG),97410100.0,97410032.0,KSA,UKR,Away Win,34.0,45.0,-11.0,11.0,3.0,4.0,Saudi Arabia,3.0,1.0,0.0,2.0,3.0,5.0,-2.0,3.0,3.0,6.0,-3.0,-1.01,,,,,,,,,,,,,,,,,,,,,,11.0,3.0,4.0,Saudi Arabia,3.0,1.0,0.0,2.0,3.0,5.0,-2.0,3.0,3.0,6.0,-3.0,-1.01
